COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
3000018,9,03/01/2022 05:00,3.3,S
3000018,9,03/01/2022 06:00,3.6,S
3000018,9,03/01/2022 07:00,3.4,S
3000018,9,03/01/2022 08:00,3.8,S
3000018,9,03/01/2022 09:00,5.4,S
3000018,9,03/01/2022 10:00,8.2,S
3000018,9,03/01/2022 11:00,5.5,S
3000018,9,03/01/2022 12:00,3.8,S
3000018,9,03/01/2022 13:00,3.8,S
3000018,9,03/01/2022 14:00,4,S
3000018,9,03/01/2022 15:00,4,S
3000018,9,03/01/2022 16:00,6.5,S
3000018,9,03/01/2022 17:00,7.8,S
3000018,9,03/01/2022 18:00,8.6,S
3000018,9,03/01/2022 19:00,7.8,S
3000018,9,03/01/2022 20:00,5.4,S
3000018,9,03/01/2022 21:00,5.9,S
3000018,9,03/01/2022 22:00,7.1,S
3000018,9,03/01/2022 23:00,4.4,S
3000018,9,04/01/2022 00:00,4,S
3000018,9,04/01/2022 01:00,3.4,S
3000018,9,04/01/2022 02:00,3.3,S
3000018,9,04/01/2022 03:00,3.4,S
3000018,9,04/01/2022 04:00,3.4,S
3000018,9,04/01/2022 05:00,3.3,S
3000018,9,04/01/2022 06:00,3.3,S
3000018,9,04/01/2022 07:00,2.7,S
3000018,9,04/01/2022 08:00,3.1,S
3000018,9,04/01/2022 09:00,2.7,S
3000018,9,04/01/2022 10:00,2.9,S
3000018,9,04/01/2022 11:00,2.7,S
3000018,9,04/01/2022 12:00,2.7,S
3000018,9,04/01/2022 13:00,2.9,S
3000018,9,04/01/2022 14:00,2.7,S
3000018,9,04/01/2022 15:00,2.7,S
3000018,9,04/01/2022 16:00,3.1,S
3000018,9,04/01/2022 17:00,2.9,S
3000018,9,04/01/2022 18:00,3.1,S
3000018,9,04/01/2022 19:00,2.9,S
3000018,9,04/01/2022 20:00,2.7,S
3000018,9,04/01/2022 21:00,2.7,S
3000018,9,04/01/2022 22:00,2.1,S
3000018,9,04/01/2022 23:00,2.7,S
3000018,9,05/01/2022 00:00,2.7,S
3000018,9,05/01/2022 01:00,2.9,S
3000018,9,05/01/2022 02:00,2.9,S
3000018,9,05/01/2022 03:00,3.1,S
3000018,9,05/01/2022 04:00,2.9,S
3000018,9,05/01/2022 05:00,2.5,S
3000018,9,05/01/2022 06:00,2.9,S
3000018,9,05/01/2022 07:00,2.5,S
3000018,9,05/01/2022 08:00,2.7,S
3000018,9,05/01/2022 09:00,3.4,S
3000018,9,05/01/2022 10:00,3.3,S
3000018,9,05/01/2022 11:00,3.1,S
3000018,9,05/01/2022 12:00,3.4,S
3000018,9,05/01/2022 13:00,3.3,S
3000018,9,05/01/2022 14:00,3.4,S
3000018,9,05/01/2022 15:00,8.6,S
3000018,9,05/01/2022 16:00,10.5,S
3000018,9,05/01/2022 17:00,5.5,S
3000018,9,05/01/2022 18:00,5,S
3000018,9,05/01/2022 19:00,5.9,S
3000018,9,05/01/2022 20:00,6.7,S
3000018,9,05/01/2022 21:00,5.2,S
3000018,9,05/01/2022 22:00,4.4,S
3000018,9,05/01/2022 23:00,6.1,S
3000018,9,06/01/2022 00:00,5.5,S
3000018,9,06/01/2022 01:00,5,S
3000018,9,06/01/2022 02:00,6.3,S
3000018,9,06/01/2022 03:00,5.2,S
3000018,9,06/01/2022 04:00,4,S
3000018,9,06/01/2022 05:00,2.9,S
3000018,9,06/01/2022 06:00,2.9,S
3000018,9,06/01/2022 07:00,2.5,S
3000018,9,06/01/2022 08:00,2.7,S
3000018,9,06/01/2022 09:00,2.5,S
3000018,9,06/01/2022 10:00,2.7,S
3000018,9,06/01/2022 11:00,2.7,S
3000018,9,06/01/2022 12:00,3.4,S
3000018,9,06/01/2022 13:00,3.1,S
3000018,9,06/01/2022 14:00,2.9,S
3000018,9,06/01/2022 15:00,2.9,S
3000018,9,06/01/2022 16:00,4.4,S
3000018,9,06/01/2022 17:00,4.2,S
3000018,9,06/01/2022 18:00,4,S
3000018,9,06/01/2022 19:00,3.4,S
3000018,9,06/01/2022 20:00,4.2,S
3000018,9,06/01/2022 21:00,3.6,S
3000018,9,06/01/2022 22:00,4.4,S
3000018,9,06/01/2022 23:00,4.8,S
3000018,9,07/01/2022 00:00,6.9,S
3000018,9,07/01/2022 01:00,3.8,S
3000018,9,07/01/2022 02:00,3.6,S
3000018,9,07/01/2022 03:00,3.8,S
3000018,9,07/01/2022 04:00,3.3,S
3000018,9,07/01/2022 05:00,2.1,S
3000018,9,07/01/2022 06:00,2.3,S
3000018,9,07/01/2022 07:00,4,S
3000018,9,07/01/2022 08:00,2.3,S
3000018,9,07/01/2022 09:00,2.9,S
3000018,9,07/01/2022 10:00,4,S
3000018,9,07/01/2022 11:00,6.1,S
3000018,9,07/01/2022 12:00,7.3,S
3000018,9,07/01/2022 13:00,4.2,S
3000018,9,07/01/2022 14:00,5.4,S
3000018,9,07/01/2022 15:00,4,S
3000018,9,07/01/2022 16:00,5.4,S
3000018,9,07/01/2022 17:00,5,S
3000018,9,07/01/2022 18:00,4.8,S
3000018,9,07/01/2022 19:00,5,S
3000018,9,07/01/2022 20:00,4.2,S
3000018,9,07/01/2022 21:00,4.4,S
3000018,9,07/01/2022 22:00,5.9,S
3000018,9,07/01/2022 23:00,6.7,S
3000018,9,08/01/2022 00:00,5.9,S
3000018,9,08/01/2022 01:00,2.7,S
3000018,9,08/01/2022 02:00,2.7,S
3000018,9,08/01/2022 03:00,2.7,S
3000018,9,08/01/2022 04:00,1.9,S
3000018,9,08/01/2022 05:00,1.7,S
3000018,9,08/01/2022 06:00,1.3,S
3000018,9,08/01/2022 07:00,1,S
3000018,9,08/01/2022 08:00,1.7,S
3000018,9,08/01/2022 09:00,2.3,S
3000018,9,08/01/2022 10:00,5,S
3000018,9,08/01/2022 11:00,13.8,S
3000018,9,08/01/2022 12:00,9.4,S
3000018,9,08/01/2022 13:00,3.8,S
3000018,9,08/01/2022 14:00,10.3,S
3000018,9,08/01/2022 15:00,8.4,S
3000018,9,08/01/2022 16:00,7.5,S
3000018,9,08/01/2022 17:00,4.6,S
3000018,9,08/01/2022 18:00,4.2,S
3000018,9,08/01/2022 19:00,4.6,S
3000018,9,08/01/2022 20:00,5.2,S
3000018,9,08/01/2022 21:00,4.2,S
3000018,9,08/01/2022 22:00,2.7,S
3000018,9,08/01/2022 23:00,3.3,S
3000018,9,09/01/2022 00:00,3.1,S
3000018,9,09/01/2022 01:00,4.2,S
3000018,9,09/01/2022 02:00,2.9,S
3000018,9,09/01/2022 03:00,2.5,S
3000018,9,09/01/2022 04:00,.8,S
3000018,9,09/01/2022 05:00,1.7,S
3000018,9,09/01/2022 06:00,1.5,S
3000018,9,09/01/2022 07:00,1.5,S
3000018,9,09/01/2022 08:00,1.5,S
3000018,9,09/01/2022 09:00,3.8,S
3000018,9,09/01/2022 10:00,4.6,S
3000018,9,09/01/2022 11:00,11.5,S
3000018,9,09/01/2022 12:00,5.4,S
3000018,9,09/01/2022 13:00,3.1,S
3000018,9,09/01/2022 14:00,3.1,S
3000018,9,09/01/2022 15:00,4,S
3000018,9,09/01/2022 16:00,3.1,S
3000018,9,09/01/2022 17:00,3.6,S
3000018,9,09/01/2022 18:00,2.3,S
3000018,9,09/01/2022 19:00,4,S
3000018,9,09/01/2022 20:00,4.2,S
3000018,9,09/01/2022 21:00,3.8,S
3000018,9,09/01/2022 22:00,3.6,S
3000018,9,09/01/2022 23:00,2.5,S
3000018,9,10/01/2022 00:00,3.8,S
3000018,9,10/01/2022 01:00,2.7,S
3000018,9,10/01/2022 02:00,1.9,S
3000018,9,10/01/2022 03:00,1.9,S
3000018,9,10/01/2022 04:00,1.7,S
3000018,9,10/01/2022 05:00,1.5,S
3000018,9,10/01/2022 06:00,1.9,S
3000018,9,10/01/2022 07:00,3.1,S
3000018,9,10/01/2022 08:00,4,S
3000018,9,10/01/2022 09:00,2.5,S
3000018,9,10/01/2022 10:00,2.9,S
3000018,9,10/01/2022 11:00,2.5,S
3000018,9,10/01/2022 12:00,2.5,S
3000018,9,10/01/2022 13:00,2.5,S
3000018,9,10/01/2022 14:00,2.9,S
3000018,9,10/01/2022 15:00,3.4,S
3000018,9,10/01/2022 16:00,3.4,S
3000018,9,10/01/2022 17:00,3.3,S
3000018,9,10/01/2022 18:00,3.3,S
3000018,9,10/01/2022 19:00,3.1,S
3000018,9,10/01/2022 20:00,2.3,S
3000018,9,10/01/2022 21:00,2.5,S
3000018,9,10/01/2022 22:00,2.7,S
3000018,9,10/01/2022 23:00,7.1,S
3000018,9,11/01/2022 00:00,7.1,S
3000018,9,11/01/2022 01:00,7.1,S
3000018,9,11/01/2022 02:00,5.4,S
3000018,9,11/01/2022 03:00,4.8,S
3000018,9,11/01/2022 04:00,2.7,S
3000018,9,11/01/2022 05:00,2.3,S
3000018,9,11/01/2022 06:00,2.5,S
3000018,9,11/01/2022 07:00,2.9,S
3000018,9,11/01/2022 08:00,2.5,S
3000018,9,11/01/2022 09:00,3.8,S
3000018,9,11/01/2022 10:00,5.4,S
3000018,9,11/01/2022 11:00,3.6,S
3000018,9,11/01/2022 12:00,3.8,S
3000018,9,11/01/2022 13:00,4.4,S
3000018,9,11/01/2022 14:00,3.4,S
3000018,9,11/01/2022 15:00,3.8,S
3000018,9,11/01/2022 16:00,4,S
3000018,9,11/01/2022 17:00,5.4,S
3000018,9,11/01/2022 18:00,3.6,S
3000018,9,11/01/2022 19:00,2.5,S
3000018,9,11/01/2022 20:00,3.6,S
3000018,9,11/01/2022 21:00,3.8,S
3000018,9,11/01/2022 22:00,5.2,S
3000018,9,11/01/2022 23:00,4.6,S
3000018,9,12/01/2022 00:00,5.2,S
3000018,9,12/01/2022 01:00,4.2,S
3000018,9,12/01/2022 02:00,5.2,S
3000018,9,12/01/2022 03:00,5.2,S
3000018,9,12/01/2022 04:00,3.4,S
3000018,9,12/01/2022 05:00,2.5,S
3000018,9,12/01/2022 06:00,2.3,S
3000018,9,12/01/2022 07:00,1.9,S
3000018,9,12/01/2022 08:00,1.3,S
3000018,9,12/01/2022 09:00,2.1,S
3000018,9,12/01/2022 10:00,2.1,S
3000018,9,12/01/2022 11:00,1.7,S
3000018,9,12/01/2022 12:00,2.3,S
3000018,9,12/01/2022 13:00,1.1,S
3000018,9,12/01/2022 14:00,2.1,S
3000018,9,12/01/2022 15:00,2.9,S
3000018,9,12/01/2022 16:00,3.8,S
3000018,9,12/01/2022 17:00,4.8,S
3000018,9,12/01/2022 18:00,3.3,S
3000018,9,12/01/2022 19:00,2.1,S
3000018,9,12/01/2022 20:00,2.7,S
3000018,9,12/01/2022 21:00,2.3,S
3000018,9,12/01/2022 22:00,1.5,S
3000018,9,12/01/2022 23:00,1,S
3000018,9,13/01/2022 00:00,1.5,S
3000018,9,13/01/2022 01:00,1.1,S
3000018,9,13/01/2022 02:00,1.1,S
3000018,9,13/01/2022 03:00,1.1,S
3000018,9,13/01/2022 04:00,1,S
3000018,9,13/01/2022 05:00,1,S
3000018,9,13/01/2022 06:00,1.3,S
3000018,9,13/01/2022 07:00,2.9,S
3000018,9,13/01/2022 08:00,2.5,S
3000018,9,13/01/2022 09:00,2.7,S
3000018,9,13/01/2022 10:00,3.1,S
3000018,9,13/01/2022 11:00,4,S
3000018,9,13/01/2022 12:00,3.4,S
3000018,9,13/01/2022 13:00,3.4,S
3000018,9,13/01/2022 14:00,4,S
3000018,9,13/01/2022 15:00,5.2,S
3000018,9,13/01/2022 16:00,6.9,S
3000018,9,13/01/2022 17:00,4.4,S
3000018,9,13/01/2022 18:00,3.1,S
3000018,9,13/01/2022 19:00,3.3,S
3000018,9,13/01/2022 20:00,3.6,S
3000018,9,13/01/2022 21:00,2.3,S
3000018,9,13/01/2022 22:00,2.3,S
3000018,9,13/01/2022 23:00,1.9,S
3000018,9,14/01/2022 00:00,2.1,S
3000018,9,14/01/2022 01:00,2.1,S
3000018,9,14/01/2022 02:00,2.5,S
3000018,9,14/01/2022 03:00,2.3,S
3000018,9,14/01/2022 04:00,2.3,S
3000018,9,14/01/2022 05:00,1.9,S
3000018,9,14/01/2022 06:00,1.5,S
3000018,9,14/01/2022 07:00,2.1,S
3000018,9,14/01/2022 08:00,1.9,S
3000018,9,14/01/2022 09:00,3.1,S
3000018,9,14/01/2022 10:00,5.9,S
3000018,9,14/01/2022 11:00,6.5,S
3000018,9,14/01/2022 12:00,4.8,S
3000018,9,14/01/2022 13:00,4.8,S
3000018,9,14/01/2022 14:00,5,S
3000018,9,14/01/2022 15:00,4,S
3000018,9,14/01/2022 16:00,4.4,S
3000018,9,14/01/2022 17:00,4.4,S
3000018,9,14/01/2022 18:00,3.4,S
3000018,9,14/01/2022 19:00,3.1,S
3000018,9,14/01/2022 20:00,4.2,S
3000018,9,14/01/2022 21:00,4,S
3000018,9,14/01/2022 22:00,3.8,S
3000018,9,14/01/2022 23:00,3.3,S
3000018,9,15/01/2022 00:00,3.4,S
3000018,9,15/01/2022 01:00,3.3,S
3000018,9,15/01/2022 02:00,2.9,S
3000018,9,15/01/2022 03:00,2.7,S
3000018,9,15/01/2022 04:00,2.5,S
3000018,9,15/01/2022 05:00,2.7,S
3000018,9,15/01/2022 06:00,2.7,S
3000018,9,15/01/2022 07:00,2.5,S
3000018,9,15/01/2022 08:00,2.7,S
3000018,9,15/01/2022 09:00,4.4,S
3000018,9,15/01/2022 10:00,8.2,S
3000018,9,15/01/2022 11:00,10.3,S
3000018,9,15/01/2022 12:00,6.5,S
3000018,9,15/01/2022 13:00,3.8,S
3000018,9,15/01/2022 14:00,4,S
3000018,9,15/01/2022 15:00,8.6,S
3000018,9,15/01/2022 16:00,6.5,S
3000018,9,15/01/2022 17:00,6.3,S
3000018,9,15/01/2022 18:00,6.7,S
3000018,9,15/01/2022 19:00,6.1,S
3000018,9,15/01/2022 20:00,5.7,S
3000018,9,15/01/2022 21:00,4.6,S
3000018,9,15/01/2022 22:00,6.1,S
3000018,9,15/01/2022 23:00,6.3,S
3000018,9,16/01/2022 00:00,5.9,S
3000018,9,16/01/2022 01:00,4.8,S
3000018,9,16/01/2022 02:00,4.4,S
3000018,9,16/01/2022 03:00,3.4,S
3000018,9,16/01/2022 04:00,4,S
3000018,9,16/01/2022 05:00,3.1,S
3000018,9,16/01/2022 06:00,2.7,S
3000018,9,16/01/2022 07:00,2.7,S
3000018,9,16/01/2022 08:00,3.3,S
3000018,9,16/01/2022 09:00,6.3,S
3000018,9,16/01/2022 10:00,7.8,S
3000018,9,16/01/2022 11:00,8.6,S
3000018,9,16/01/2022 12:00,5.7,S
3000018,9,16/01/2022 13:00,4.2,S
3000018,9,16/01/2022 14:00,4.6,S
3000018,9,16/01/2022 15:00,3.8,S
3000018,9,16/01/2022 16:00,3.4,S
3000018,9,16/01/2022 17:00,5.9,S
3000018,9,16/01/2022 18:00,9,S
3000018,9,16/01/2022 19:00,6.7,S
3000018,9,16/01/2022 20:00,5.2,S
3000018,9,16/01/2022 21:00,4.8,S
3000018,9,16/01/2022 22:00,4.6,S
3000018,9,16/01/2022 23:00,4,S
3000018,9,17/01/2022 00:00,3.8,S
3000018,9,17/01/2022 01:00,3.6,S
3000018,9,17/01/2022 02:00,3.8,S
3000018,9,17/01/2022 03:00,3.6,S
3000018,9,17/01/2022 04:00,3.6,S
3000018,9,17/01/2022 05:00,3.4,S
3000018,9,17/01/2022 06:00,2.9,S
3000018,9,17/01/2022 07:00,2.7,S
3000018,9,17/01/2022 08:00,2.9,S
3000018,9,17/01/2022 09:00,3.4,S
3000018,9,17/01/2022 10:00,5.2,S
3000018,9,17/01/2022 11:00,4.8,S
3000018,9,17/01/2022 12:00,4.4,S
3000018,9,17/01/2022 13:00,3.4,S
3000018,9,17/01/2022 14:00,4.4,S
3000018,9,17/01/2022 15:00,4.2,S
3000018,9,17/01/2022 16:00,4.4,S
3000018,9,17/01/2022 17:00,5.2,S
3000018,9,17/01/2022 18:00,3.6,S
3000018,9,17/01/2022 19:00,4.2,S
3000018,9,17/01/2022 20:00,4.8,S
3000018,9,17/01/2022 21:00,3.8,S
3000018,9,17/01/2022 22:00,3.1,S
3000018,9,17/01/2022 23:00,3.1,S
3000018,9,18/01/2022 00:00,3.1,S
3000018,9,18/01/2022 01:00,2.9,S
3000018,9,18/01/2022 02:00,3.4,S
3000018,9,18/01/2022 03:00,3.3,S
3000018,9,18/01/2022 04:00,2.9,S
3000018,9,18/01/2022 05:00,3.6,S
3000018,9,18/01/2022 06:00,4,S
3000018,9,18/01/2022 07:00,4.2,S
3000018,9,18/01/2022 08:00,3.4,S
3000018,9,18/01/2022 09:00,5.9,S
3000018,9,18/01/2022 10:00,5.5,S
3000018,9,18/01/2022 11:00,4.4,S
3000018,9,18/01/2022 12:00,4.6,S
3000018,9,18/01/2022 13:00,4.8,S
3000018,9,18/01/2022 14:00,5.4,S
3000018,9,18/01/2022 15:00,7.6,S
3000018,9,18/01/2022 16:00,5.9,S
3000018,9,18/01/2022 17:00,5.5,S
3000018,9,18/01/2022 18:00,5,S
3000018,9,18/01/2022 19:00,5.4,S
3000018,9,18/01/2022 20:00,4.4,S
3000018,9,18/01/2022 21:00,4.6,S
3000018,9,18/01/2022 22:00,3.1,S
3000018,9,18/01/2022 23:00,3.1,S
3000018,9,19/01/2022 00:00,3.4,S
3000018,9,19/01/2022 01:00,3.1,S
3000018,9,19/01/2022 02:00,2.9,S
3000018,9,19/01/2022 03:00,2.1,S
3000018,9,19/01/2022 04:00,2.7,S
3000018,9,19/01/2022 05:00,2.7,S
3000018,9,19/01/2022 06:00,2.1,S
3000018,9,19/01/2022 07:00,2.9,S
3000018,9,19/01/2022 08:00,2.3,S
3000018,9,19/01/2022 09:00,3.6,S
3000018,9,19/01/2022 10:00,5.7,S
3000018,9,19/01/2022 11:00,5,S
3000018,9,19/01/2022 12:00,4.6,S
3000018,9,19/01/2022 13:00,5,S
3000018,9,19/01/2022 14:00,4.8,S
3000018,9,19/01/2022 15:00,6.7,S
3000018,9,19/01/2022 16:00,7.6,S
3000018,9,19/01/2022 17:00,7.5,S
3000018,9,19/01/2022 18:00,7.3,S
3000018,9,19/01/2022 19:00,7.3,S
3000018,9,19/01/2022 20:00,5.7,S
3000018,9,19/01/2022 21:00,5,S
3000018,9,19/01/2022 22:00,5.7,S
3000018,9,19/01/2022 23:00,5.4,S
3000018,9,20/01/2022 00:00,4.4,S
3000018,9,20/01/2022 01:00,4.4,S
3000018,9,20/01/2022 02:00,4.2,S
3000018,9,20/01/2022 03:00,3.8,S
3000018,9,20/01/2022 04:00,4.2,S
3000018,9,20/01/2022 05:00,3.8,S
3000018,9,20/01/2022 06:00,4.6,S
3000018,9,20/01/2022 07:00,5,S
3000018,9,20/01/2022 08:00,4,S
3000018,9,20/01/2022 09:00,4.4,S
3000018,9,20/01/2022 10:00,4.6,S
3000018,9,20/01/2022 11:00,4.6,S
3000018,9,20/01/2022 12:00,5.9,S
3000018,9,20/01/2022 13:00,6.9,S
3000018,9,20/01/2022 14:00,6.7,S
3000018,9,20/01/2022 15:00,5.9,S
3000018,9,20/01/2022 16:00,3.8,S
3000018,9,20/01/2022 17:00,6.3,S
3000018,9,20/01/2022 18:00,4,S
3000018,9,20/01/2022 19:00,4.2,S
3000018,9,20/01/2022 20:00,4.2,S
3000018,9,20/01/2022 21:00,4,S
3000018,9,20/01/2022 22:00,4.4,S
3000018,9,20/01/2022 23:00,6.5,S
3000018,9,21/01/2022 00:00,6.5,S
3000018,9,21/01/2022 01:00,5.4,S
3000018,9,21/01/2022 02:00,5.4,S
3000018,9,21/01/2022 03:00,4.8,S
3000018,9,21/01/2022 04:00,4,S
3000018,9,21/01/2022 05:00,5.7,S
3000018,9,21/01/2022 06:00,5.4,S
3000018,9,21/01/2022 07:00,5.4,S
3000018,9,21/01/2022 08:00,5.7,S
3000018,9,21/01/2022 09:00,5.9,S
3000018,9,21/01/2022 10:00,6.3,S
3000018,9,21/01/2022 11:00,8.2,S
3000018,9,21/01/2022 12:00,8.4,S
3000018,9,21/01/2022 13:00,9.4,S
3000018,9,21/01/2022 14:00,8.6,S
3000018,9,21/01/2022 15:00,7.6,S
3000018,9,21/01/2022 16:00,8.6,S
3000018,9,21/01/2022 17:00,8.4,S
3000018,9,21/01/2022 18:00,8.4,S
3000018,9,21/01/2022 19:00,6.3,S
3000018,9,21/01/2022 20:00,4.8,S
3000018,9,21/01/2022 21:00,5.2,S
3000018,9,21/01/2022 22:00,5,S
3000018,9,21/01/2022 23:00,4.8,S
3000018,9,22/01/2022 00:00,4,S
3000018,9,22/01/2022 01:00,3.8,S
3000018,9,22/01/2022 02:00,3.4,S
3000018,9,22/01/2022 03:00,3.3,S
3000018,9,22/01/2022 04:00,2.9,S
3000018,9,22/01/2022 05:00,2.9,S
3000018,9,22/01/2022 06:00,2.3,S
3000018,9,22/01/2022 07:00,2.9,S
3000018,9,22/01/2022 08:00,3.1,S
3000018,9,22/01/2022 09:00,5.2,S
3000018,9,22/01/2022 10:00,6.3,S
3000018,9,22/01/2022 11:00,5.5,S
3000018,9,22/01/2022 12:00,4.4,S
3000018,9,22/01/2022 13:00,4.6,S
3000018,9,22/01/2022 14:00,6.1,S
3000018,9,22/01/2022 15:00,6.7,S
3000018,9,22/01/2022 16:00,8,S
3000018,9,22/01/2022 17:00,7.5,S
3000018,9,22/01/2022 18:00,8,S
3000018,9,22/01/2022 19:00,5.9,S
3000018,9,22/01/2022 20:00,5.7,S
3000018,9,22/01/2022 21:00,5,S
3000018,9,22/01/2022 22:00,4.8,S
3000018,9,22/01/2022 23:00,4.4,S
3000018,9,23/01/2022 00:00,4.6,S
3000018,9,23/01/2022 01:00,5,S
3000018,9,23/01/2022 02:00,4,S
3000018,9,23/01/2022 03:00,3.3,S
3000018,9,23/01/2022 04:00,3.4,S
3000018,9,23/01/2022 05:00,2.9,S
3000018,9,23/01/2022 06:00,2.9,S
3000018,9,23/01/2022 07:00,3.3,S
3000018,9,23/01/2022 08:00,3.6,S
3000018,9,23/01/2022 09:00,11.5,S
3000018,9,23/01/2022 10:00,14.5,S
3000018,9,23/01/2022 11:00,15.1,S
3000018,9,23/01/2022 12:00,5.4,S
3000018,9,23/01/2022 13:00,4.8,S
3000018,9,23/01/2022 14:00,5.2,S
3000018,9,23/01/2022 15:00,5.4,S
3000018,9,23/01/2022 16:00,11.3,S
3000018,9,23/01/2022 17:00,11.1,S
3000018,9,23/01/2022 18:00,7.3,S
3000018,9,23/01/2022 19:00,5.7,S
3000018,9,23/01/2022 20:00,5.2,S
3000018,9,23/01/2022 21:00,4,S
3000018,9,23/01/2022 22:00,3.3,S
3000018,9,23/01/2022 23:00,3.6,S
3000018,9,24/01/2022 00:00,3.3,S
3000018,9,24/01/2022 01:00,3.4,S
3000018,9,24/01/2022 02:00,3.6,S
3000018,9,24/01/2022 03:00,2.9,S
3000018,9,24/01/2022 04:00,2.3,S
3000018,9,24/01/2022 05:00,1.9,S
3000018,9,24/01/2022 06:00,1.9,S
3000018,9,24/01/2022 07:00,2.9,S
3000018,9,24/01/2022 08:00,2.1,S
3000018,9,24/01/2022 09:00,3.6,S
3000018,9,24/01/2022 10:00,4.4,S
3000018,9,24/01/2022 11:00,4.2,S
3000018,9,24/01/2022 12:00,4.4,S
3000018,9,24/01/2022 13:00,5.2,S
3000018,9,24/01/2022 14:00,5.5,S
3000018,9,24/01/2022 15:00,6.3,S
3000018,9,24/01/2022 16:00,6.7,S
3000018,9,24/01/2022 17:00,6.9,S
3000018,9,24/01/2022 18:00,5.2,S
3000018,9,24/01/2022 19:00,5,S
3000018,9,24/01/2022 20:00,3.8,S
3000018,9,24/01/2022 21:00,3.6,S
3000018,9,24/01/2022 22:00,5.7,S
3000018,9,24/01/2022 23:00,5.2,S
3000018,9,25/01/2022 00:00,5.4,S
3000018,9,25/01/2022 01:00,4.6,S
3000018,9,25/01/2022 02:00,5.2,S
3000018,9,25/01/2022 03:00,7.5,S
3000018,9,25/01/2022 04:00,6.7,S
3000018,9,25/01/2022 05:00,5.9,S
3000018,9,25/01/2022 06:00,5.2,S
3000018,9,25/01/2022 07:00,6.1,S
3000018,9,25/01/2022 08:00,5.9,S
3000018,9,25/01/2022 09:00,8.6,S
3000018,9,25/01/2022 10:00,6.5,S
3000018,9,25/01/2022 11:00,5.7,S
3000018,9,25/01/2022 12:00,5.9,S
3000018,9,25/01/2022 13:00,6.3,S
3000018,9,25/01/2022 14:00,6.5,S
3000018,9,25/01/2022 15:00,7.3,S
3000018,9,25/01/2022 16:00,7.6,S
3000018,9,25/01/2022 17:00,5.7,S
3000018,9,25/01/2022 18:00,5.9,S
3000018,9,25/01/2022 19:00,5.9,S
3000018,9,25/01/2022 20:00,5.5,S
3000018,9,25/01/2022 21:00,4,S
3000018,9,25/01/2022 22:00,4.6,S
3000018,9,25/01/2022 23:00,3.3,S
3000018,9,26/01/2022 00:00,3.6,S
3000018,9,26/01/2022 01:00,3.1,S
3000018,9,26/01/2022 02:00,3.4,S
3000018,9,26/01/2022 03:00,2.7,S
3000018,9,26/01/2022 04:00,2.7,S
3000018,9,26/01/2022 05:00,3.4,S
3000018,9,26/01/2022 06:00,2.7,S
3000018,9,26/01/2022 07:00,4.2,S
3000018,9,26/01/2022 08:00,4.6,S
3000018,9,26/01/2022 09:00,5.2,S
3000018,9,26/01/2022 10:00,4.6,S
